,chembl,smile,pAct,relationship
364,None_CHEMBL2133413,Cc1cc(N2CCN(C(=O)c3ccoc3)CC2)n2nc(-c3ccncc3)cc2n1,8.7,=
365,None_CHEMBL2141796,CC(=O)N1CCN(c2c(C)c(C)nc3cc(-c4ccc(F)cc4)nn23)CC1,10.99,=
366,None_CHEMBL2130718,CC(=O)N1CCN(c2cc(C)nc3cc(-c4cccc(F)c4)nn23)CC1,10.63,=
367,None_CHEMBL2133727,CN(CCN(C)c1cc(-c2ccco2)nc2cc(-c3ccccc3)nn12)C(=O)c1ccoc1,10.32,=
368,None_CHEMBL2140166,CC(C)(C)c1cc(N2CCN(C(=O)c3ccoc3)CC2)n2nc(-c3ccccc3)cc2n1,10.39,=
369,None_CHEMBL2141371,Cc1nc2cc(-c3ccncc3)nn2c(N2CCN(C(=O)c3ccoc3)CC2)c1C,7.56,=
370,None_CHEMBL2137680,CNCCCN(C)c1cc(-c2ccco2)nc2cc(-c3ccccc3)nn12,10.39,=
371,None_CHEMBL2142245,CNCCN(C)c1cc(-c2ccco2)nc2cc(-c3ccccc3)nn12,10.96,=
372,None_CHEMBL2137928,O=C(c1ccoc1)N1CCN(c2cc(-c3ccc(F)cc3)nc3cc(-c4ccccc4)nn23)CC1,10.92,=
373,None_CHEMBL2135227,O=C(C1CCCO1)N1CCN(c2c3c(nc4cc(-c5cccc(F)c5)nn24)CCCC3)CC1,10.35,=
374,None_CHEMBL2134322,Cc1cc(N2CCN(C(=O)C3CCCO3)CC2)n2nc(-c3cccc(F)c3)cc2n1,8.04,=
375,None_CHEMBL2141666,CC(=O)N1CCN(c2cc(-c3ccco3)nc3cc(-c4ccccc4)nn23)CC1,10.64,=
376,None_CHEMBL2145384,Cc1nc2cc(-c3ccc(Br)cc3)nn2c(N2CCN(C(=O)c3ccoc3)CC2)c1C,10.99,=
377,None_CHEMBL1510913,O=[N+]([O-])c1ccccc1-c1nc(-c2ccc(Br)o2)no1,5.31,=
378,None_CHEMBL1489027,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)OCc1cc([N+](=O)[O-])cc2c1OCOC2,5.8,=
379,None_CHEMBL1717301,COc1ccc(/C=N/NC(=O)c2ccccc2F)cc1CN1CCN(c2ccc(F)cc2)CC1,5.39,=
380,None_CHEMBL1528996,N#Cc1ccc(-c2ccc(OCC(=O)NCCc3ccccc3)cc2)cc1,5.42,=
381,None_CHEMBL1698513,COc1cc(C(=O)N/N=C/c2ccc(OC)c(CN3CCN(c4ccc(F)cc4)CC3)c2)ccc1O,6.12,=
382,None_CHEMBL1332522,CCCCN(C)C1=CC2=CC(=C(C#N)C#N)CCC2CC1,5.36,=
383,None_CHEMBL1370486,COc1ccc2cc(C(=O)OC(C)C)sc(=O)c2c1OC,4.61,=
384,None_CHEMBL1608805,CCOC(=O)c1cccc(NC(=O)c2cnc3ccccc3n2)c1,4.93,=
385,None_CHEMBL1579743,Cc1cc(C)c(C#N)c(SCc2c(F)cccc2[N+](=O)[O-])n1,5.42,=
386,None_CHEMBL1582357,CCN(CC)P(=O)(Nc1cccc(C(F)(F)F)c1)c1ccc(N(C)C)cc1NC(=O)c1ccco1,5.64,=
387,None_CHEMBL1417146,O=[N+]([O-])c1ccc(Nc2nc(Cl)nc(NCCO)n2)cc1,5.33,=
388,None_CHEMBL1505570,CCOc1ccccc1NC(=O)C(OC(=O)c1ccc(N(C)C)cc1)c1ccccc1,5.56,=
389,None_CHEMBL1453808,COc1ccc(CN2C(=O)c3ccccc3C2=O)cc1C(=O)Nc1ccccc1N1CCOCC1,6.47,=
390,None_CHEMBL1483406,CCOc1ccc(NC(=O)c2cccc3c2C(=O)N(CCOC)C3)cc1,5.8,=
391,None_CHEMBL2133050,CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)/C1=C/N(C)C,5.4,=
392,None_CHEMBL1605568,CCOC(=O)c1c(NC(=O)CSc2ncccn2)sc2c1CCN(Cc1ccccc1)C2,5.73,=
393,None_CHEMBL1521418,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)N2CCN(c3ccccn3)CC2)cc1,6.39,=
394,None_CHEMBL1527552,Cc1c(C(=O)Nc2ccc(F)cc2)c2ccccn2c1CCc1ccncc1,5.17,=
395,None_CHEMBL1399054,COC(=O)c1ccc(C(C(=O)NC2CCCCC2)N(Cc2ccccc2)C(=O)Cc2cccs2)cc1,5.34,=
396,None_CHEMBL1426569,COc1cc(C(=O)Nc2ccc(S(=O)(=O)NC(C)C)cc2)cc(OC)c1OC,5.88,=
397,None_CHEMBL1526865,Cc1cc(C)n(-c2ccc(Cl)c(C(=O)Nc3cc(C(F)(F)F)ccc3Cl)n2)n1,6.62,=
398,None_CHEMBL1608504,N#Cc1ccc(COC(=O)c2ccc(N3CCCC3)c([N+](=O)[O-])c2)cc1,6.35,=
399,None_CHEMBL1331662,CN(C)c1ccc(P(=O)(Nc2cccc(C(F)(F)F)c2)N2CCOCC2)c(NC(=O)c2cccs2)c1,5.92,=
400,None_CHEMBL1323631,COc1cccc(-c2nc(N3CC(C)CC(C)C3)c3ccccc3n2)c1O,5.98,=
401,None_CHEMBL2158549,O=[N+]([O-])c1ccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)cc1,5.03,=
402,None_CHEMBL2158548,O=[N+]([O-])c1cccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)c1,5.1,=
403,None_CHEMBL2158547,COc1cccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)c1,5.05,=
404,None_CHEMBL2158546,Fc1ccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)cc1Cl,5.08,=
405,None_CHEMBL2158545,Clc1cccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)c1,5.23,=
406,None_CHEMBL2158544,Brc1cccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)c1,5.29,=
407,None_CHEMBL1277172,c1ccc(-c2nc(N3CCN(c4ccccc4)CC3)c3ccccc3n2)cc1,5.05,=
408,None_CHEMBL2158543,FC(F)(F)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,5.82,=
409,None_CHEMBL2158542,FC(F)(F)c1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,6.6,=
410,None_CHEMBL2158558,N#Cc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,6.85,=
411,None_CHEMBL2158558,N#Cc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,7.82,=
412,None_CHEMBL2158558,N#Cc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,7.85,=
413,None_CHEMBL2158557,O=[N+]([O-])c1cc(Nc2nc(-c3ccccc3)nc3ccccc23)ccc1F,5.61,=
414,None_CHEMBL2158556,O=[N+]([O-])c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,6.01,=
415,None_CHEMBL118812,O=[N+]([O-])c1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,6.89,=
416,None_CHEMBL118812,O=[N+]([O-])c1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,6.89,=
417,None_CHEMBL2158555,O=[N+]([O-])c1ccccc1Nc1nc(-c2ccccc2)nc2ccccc12,5.23,=
418,None_CHEMBL2158554,COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1OC,6.72,=
419,None_CHEMBL2158554,COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1OC,6.82,=
420,None_CHEMBL1617104,COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,5.71,=
421,None_CHEMBL1190912,COc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,5.88,=
422,None_CHEMBL1338919,COc1ccccc1Nc1nc(-c2ccccc2)nc2ccccc12,5.65,=
423,None_CHEMBL2158553,Fc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1Cl,5.78,=
424,None_CHEMBL1195084,Clc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,5.71,=
425,None_CHEMBL1195084,Clc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,7.96,=
426,None_CHEMBL2158552,Brc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,5.17,=
427,None_CHEMBL2158551,Brc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,6.24,=
428,None_CHEMBL2158550,Brc1ccccc1Nc1nc(-c2ccccc2)nc2ccccc12,5.43,=
429,None_CHEMBL1194993,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,5.59,=
430,None_CHEMBL1194993,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,6.05,=
431,None_CHEMBL1194993,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,6.05,=
432,None_CHEMBL1194993,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,7.14,=
433,None_CHEMBL1194993,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,6.05,=
434,ERLOTINIB_CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,4.3,=
435,None_CHEMBL260505,COc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(O)cc3)cc1)CC2,4.14,=
436,None_CHEMBL260505,COc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(O)cc3)cc1)CC2,4.14,=
437,None_CHEMBL2335003,COc1ccc(-c2nc(CN3CCc4cc(OC)c(OC)cc4C3)cs2)cc1,4.52,=
438,None_CHEMBL260506,COc1ccc(-c2ccc(CN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1,4.82,=
439,None_CHEMBL260599,COc1cc2c(cc1OC)CN(CC/C=C1\CCCc3c(OC)cccc31)CC2,4.05,=
440,None_CHEMBL2335002,COc1cc2c(cc1OC)CN(Cc1ccc(Oc3ccc(-c4nc(-c5ccc(F)cc5)cs4)cn3)cc1)CC2,6.0,=
441,None_CHEMBL2335008,COc1cc2c(cc1OC)CN(Cc1ccc(Oc3ccc(-c4nc(-c5ccc([N+](=O)[O-])cc5)cs4)cn3)cc1)CC2,5.0,=
442,None_CHEMBL2335006,COc1cccc(-c2csc(-c3ccc(Oc4ccc(CN5CCc6cc(OC)c(OC)cc6C5)cc4)nc3)n2)c1,6.3,=
443,None_CHEMBL2335007,COc1cc2c(cc1OC)CN(Cc1ccc(Oc3ccc(-c4nc(-c5cccc(O)c5)cs4)cn3)cc1)CC2,7.75,=
444,None_CHEMBL2331724,COC(=O)c1ccc(-c2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ccccc2n1,5.49,=
445,None_CHEMBL2331718,COC(=O)c1ccc(-c2ccc(CN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ncccc2c1,5.81,=
446,None_CHEMBL2331725,COC(=O)c1ccc(-c2ccc(CN3CCc4ccccc4C3)cc2)cc1NC(=O)c1ccc2ccccc2n1,5.83,=
447,None_CHEMBL2331723,COC(=O)c1ccc(-c2ccc(CCN3CCc4ccccc4C3)cc2)cc1NC(=O)c1ccc2ccccc2n1,5.96,=
448,None_CHEMBL2331719,COCCOCCOCCOc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2,5.99,=
449,None_CHEMBL2331717,COC(=O)c1ccc(-c2ccc(CN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ccccc2n1,6.03,=
450,None_CHEMBL2331722,COCCOCCOCCOc1cc2c(cc1OCCOCCOCCOC)CN(Cc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2,6.08,=
451,None_CHEMBL2331715,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,6.12,=
452,None_CHEMBL2331726,COC(=O)c1ccc(-c2ccc(CN3CCc4ccccc4C3)cc2)cc1NC(=O)c1ccc2ncccc2c1,6.19,=
453,None_CHEMBL2331721,COCCOCCOCCOc1cc2c(cc1OC)CCN(Cc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,6.23,=
454,None_CHEMBL2331716,COCCOCCOCCOc1cc2c(cc1OCCOCCOCCOC)CN(CCc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2,6.26,=
455,None_CHEMBL2331720,COCCOCCOCCOc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2,6.62,=
456,None_CHEMBL2420088,COc1cc(-c2oc3c(ccc4ccccc43)c(=O)c2O)ccc1F,4.75,=
457,None_CHEMBL2420088,COc1cc(-c2oc3c(ccc4ccccc43)c(=O)c2O)ccc1F,4.65,=
458,None_CHEMBL2420095,O=c1c(O)c(-c2ccccc2)oc2ccc3ccccc3c12,4.87,=
459,None_CHEMBL2420095,O=c1c(O)c(-c2ccccc2)oc2ccc3ccccc3c12,4.96,=
460,None_CHEMBL2420098,COc1c(-c2ccccc2)oc2ccc3ccccc3c2c1=O,4.9,=
461,None_CHEMBL2420098,COc1c(-c2ccccc2)oc2ccc3ccccc3c2c1=O,4.96,=
462,None_CHEMBL2331821,COc1ccc(-c2oc3cc(OC)cc(OC)c3c(=O)c2O)cc1,5.05,=
463,None_CHEMBL2331821,COc1ccc(-c2oc3cc(OC)cc(OC)c3c(=O)c2O)cc1,4.91,=
464,None_CHEMBL2420099,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2OC)cc1,5.1,=
465,None_CHEMBL2420099,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2OC)cc1,5.51,=
466,None_CHEMBL2420102,COc1ccc(-c2oc3ccccc3c(=O)c2OC)cc1,5.19,=
467,None_CHEMBL2420102,COc1ccc(-c2oc3ccccc3c(=O)c2OC)cc1,5.11,=
468,None_CHEMBL2420096,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2O)cc1,5.21,=
469,None_CHEMBL2420096,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2O)cc1,5.05,=
470,BETA-NAPHTHOFLAVONE_CHEMBL26260,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,5.22,=
471,BETA-NAPHTHOFLAVONE_CHEMBL26260,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,5.08,=
472,None_CHEMBL75169,COc1ccc(-c2oc3cc(OC)cc(OC)c3c(=O)c2OC)c(OC)c1,5.23,=
473,None_CHEMBL75169,COc1ccc(-c2oc3cc(OC)cc(OC)c3c(=O)c2OC)c(OC)c1,5.22,=
474,None_CHEMBL2420100,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2OC)cc1OC,5.28,=
475,None_CHEMBL2420100,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2OC)cc1OC,5.37,=
476,None_CHEMBL2420086,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2O)cc1,5.3,=
477,None_CHEMBL2420086,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2O)cc1,5.16,=
478,None_CHEMBL2420097,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2O)cc1OC,5.32,=
479,None_CHEMBL2420097,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2O)cc1OC,5.21,=
480,None_CHEMBL2420092,COc1cc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)ccc1F,5.4,=
481,None_CHEMBL2420092,COc1cc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)ccc1F,5.61,=
482,MORIN PENTAMETHYL ETHER_CHEMBL2075017,COc1ccc(-c2oc3cc(OC)cc(O)c3c(=O)c2OC)c(OC)c1,5.41,=
483,MORIN PENTAMETHYL ETHER_CHEMBL2075017,COc1ccc(-c2oc3cc(OC)cc(O)c3c(=O)c2OC)c(OC)c1,5.49,=
484,None_CHEMBL2420090,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)cc1,5.51,=
485,None_CHEMBL2420090,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)cc1,5.97,=
486,None_CHEMBL2420089,COc1c(-c2ccccc2)oc2c(ccc3ccccc32)c1=O,5.64,=
487,None_CHEMBL2420089,COc1c(-c2ccccc2)oc2c(ccc3ccccc32)c1=O,5.57,=
488,FISETIN TETRAMETHYL ETHER_CHEMBL575808,COc1ccc2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,5.67,=
489,FISETIN TETRAMETHYL ETHER_CHEMBL575808,COc1ccc2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,5.93,=
490,PENTAMETHYLQUERCETIN_CHEMBL19032,COc1cc(OC)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,5.73,=
