molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pKi
CHEMBL3105242,O=C(O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2C/C=C/I,Ki,'=',785.0,nM,6.11,523.15,CHEMBL3102763,6.105130343254747
CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,Ki,'=',1538.0,nM,5.81,370.59,CHEMBL1909046,5.813043664534588
CHEMBL1914698,CN1C2CCC1[C@@H](CNc1ccnc(Br)c1)[C@@H](c1ccc(Cl)cc1)C2,Ki,'=',27.7,nM,7.56,420.78,CHEMBL1914398,7.557520230935552
CHEMBL378536,C=C1CN2C3CCC2C1C(c1ccc(Cl)cc1)C3,Ki,'=',4.84,nM,8.31,259.78,CHEMBL1148683,8.315154638355587
CHEMBL379333,CN1C2CCC1C1COC(=O)CCC(=O)CCC(=O)Nc3ccc(cc3)C1C2,Ki,'=',710.0,nM,6.15,384.48,CHEMBL1137428,6.1487416512809245
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Ki,'=',1459.0,nM,5.84,371.52,CHEMBL1909046,5.835944708106548
CHEMBL1083708,FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,Ki,'=',30.0,nM,7.52,332.39,CHEMBL1155538,7.522878745280337
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Ki,'=',24003.0,nM,4.62,531.44,CHEMBL1909046,4.619734474870799
CHEMBL1080155,C[C@H]1CN(C(=O)c2ccc(-c3cccc(OC(F)(F)F)c3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,Ki,'<',10000.0,nM,,507.51,CHEMBL1154934,5.0
CHEMBL1670,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,Ki,'=',812.0,nM,6.09,320.05,CHEMBL1909046,6.090443970758825
CHEMBL3085024,CN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccc(Cl)cc1)c1ccc(Cl)cc1)C2,Ki,'=',7580.0,nM,5.12,375.34,CHEMBL1141240,5.120330794367947
CHEMBL597531,COc1ccccc1Oc1ncccc1C1CCNCC1,Ki,'=',292.0,nM,6.54,284.36,CHEMBL1158522,6.534617148551582
CHEMBL1079263,O=C(c1cccc(Cl)c1Cl)N(C1=CCOC=C1)[C@H]1CCNC1,Ki,'=',10.0,nM,8.0,339.22,CHEMBL1154203,8.0
CHEMBL198842,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)N2CCNC(=O)CCCN1CCCc2cc3c(cc21)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C3.[O-][Cl+3]([O-])([O-])[O-],Ki,'=',308.0,nM,6.51,830.25,CHEMBL1141227,6.511449283499556
CHEMBL341898,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',22.0,nM,7.66,292.21,CHEMBL1133565,7.657577319177793
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,Ki,'=',11.3,nM,7.95,284.75,CHEMBL4007505,7.94692155651658
CHEMBL59,NCCc1ccc(O)c(O)c1,Ki,'<',28000.0,nM,,153.18,CHEMBL1136450,4.552841968657781
CHEMBL143707,CN(C)Cc1ccccc1Sc1ccc(CF)cc1N,Ki,'=',663.8,nM,6.18,290.41,CHEMBL1145212,6.1779627519274145
CHEMBL438450,CNCCCC1(C(C)C)Cc2ccccc2N(c2ccc(C)cc2)C1=O,Ki,'=',150.0,nM,6.82,350.51,CHEMBL1140387,6.823908740944319
CHEMBL272003,CSc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'=',2.06,nM,8.69,315.44,CHEMBL1142380,8.686132779630846
CHEMBL398559,O=C(NCCF)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',8000.0,nM,5.1,302.18,CHEMBL1140483,5.096910013008056
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Ki,'=',440.0,nM,6.36,309.33,CHEMBL1141089,6.356547323513812
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,Ki,'=',13.5,nM,7.87,284.75,CHEMBL4007505,7.8696662315049934
CHEMBL208444,CC(C)CN(Cc1cccc(F)c1)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',43.0,nM,7.37,380.46,CHEMBL1147706,7.366531544420414
CHEMBL477571,O=S(=O)(N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1)C(F)(F)F,Ki,'=',30.0,nM,7.52,384.42,CHEMBL1155858,7.522878745280337
CHEMBL478834,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,Ki,'=',8.0,nM,8.1,324.42,CHEMBL1155858,8.096910013008056
CHEMBL517978,COC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,Ki,'=',18.0,nM,7.75,310.40,CHEMBL1155858,7.7447274948966935
CHEMBL476116,CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,Ki,'=',6.0,nM,8.22,322.45,CHEMBL1155858,8.221848749616356
CHEMBL507723,CCCC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,Ki,'=',25.0,nM,7.6,322.45,CHEMBL1155858,7.6020599913279625
CHEMBL263920,COc1cc(Cl)ccc1O[C@@H](c1cccc(C)c1)[C@@H]1CNCCO1,Ki,'=',16.0,nM,7.8,347.84,CHEMBL1144811,7.795880017344075
CHEMBL6437,CN1CCN2c3ccccc3Cc3ccccc3C2C1,Ki,'=',161.0,nM,6.79,264.37,CHEMBL1909046,6.79317412396815
CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Ki,'=',2808.0,nM,5.55,368.52,CHEMBL1909046,5.551602896542232
CHEMBL260259,COc1cc(Cl)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'=',8.0,nM,8.1,333.82,CHEMBL1144811,8.096910013008056
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,Ki,'=',5.0,nM,8.3,313.40,CHEMBL1144811,8.301029995663981
CHEMBL264158,COc1cc(Cl)ccc1O[C@@H](c1ccccc1F)[C@@H]1CNCCO1,Ki,'=',22.0,nM,7.66,351.81,CHEMBL1144811,7.657577319177793
CHEMBL1419,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,Ki,'=',5619.0,nM,5.25,279.86,CHEMBL1909046,5.2503409679051005
CHEMBL1200679,[Cl-].[Cl-].[Zn+2],Ki,'=',6950.4,nM,5.16,136.30,CHEMBL1909046,5.157990200763285
CHEMBL1645599,Fc1cccc(Oc2ccccc2Cl)c1OC1CNC1,Ki,'=',198.0,nM,6.7,293.73,CHEMBL1641456,6.703334809738469
CHEMBL1645605,Fc1cccc(Oc2cccc(Cl)c2Cl)c1OC1CNC1,Ki,'=',374.0,nM,6.43,328.17,CHEMBL1641456,6.42712839779952
CHEMBL204288,CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCCC1,Ki,'=',2350.0,nM,5.63,314.26,CHEMBL1138144,5.628932137728263
CHEMBL203403,CCCC(C(=O)c1ccccc1C)N1CCCC1,Ki,'=',425.0,nM,6.37,245.37,CHEMBL1138144,6.371611069949688
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,Ki,'=',70.0,nM,7.16,314.86,CHEMBL1909046,7.154901959985743
CHEMBL3704754,C[C@@H](CCNCCCC(N)=O)CC1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',30.3,nM,7.52,371.35,CHEMBL3638905,7.518557371497695
CHEMBL356552,CCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',170.0,nM,6.77,306.24,CHEMBL1133565,6.769551078621726
CHEMBL2205812,COc1ccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1,Ki,'<',10000.0,nM,,309.41,CHEMBL2203059,5.0
CHEMBL2386165,COc1ccc(O[C@@H](CC(C)C)[C@@H]2CCNC2)c(C)n1,Ki,'=',438.0,nM,6.36,278.40,CHEMBL2384999,6.3585258894959
CHEMBL576063,CC(NC(C)(C)C)C(=O)c1cccc(F)c1,Ki,'<',10000.0,nM,,223.29,CHEMBL1156106,5.0
CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,Ki,'=',83.0,nM,7.08,238.33,CHEMBL2390840,7.080921907623926
CHEMBL2112595,O=C(CCc1ccc(Br)cc1)N/C=C/NCCOC(c1ccc(F)cc1)c1ccc(F)cc1,Ki,'=',1760.0,nM,5.75,515.40,CHEMBL1132179,5.7544873321858505
CHEMBL469888,COc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,Ki,'=',455.0,nM,6.34,424.97,CHEMBL1155007,6.341988603342887
CHEMBL575648,CCCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SCC)cc1)C2,Ki,'<',2000.0,nM,,347.52,CHEMBL1154083,5.698970004336019
CHEMBL497140,Cc1ccc(Sc2ccccc2CN(C)C)c(NCc2ccc(F)cc2)c1,Ki,'<',1200.0,nM,,380.53,CHEMBL1152212,5.920818753952375
CHEMBL550402,CC(C)c1ccccc1C(=O)N(CC1CCCC1)[C@H]1CCNC1,Ki,'=',18.0,nM,7.75,314.47,CHEMBL1153484,7.7447274948966935
CHEMBL603417,CC1CCCCN1CCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,Ki,'=',125.0,nM,6.9,382.53,CHEMBL1152674,6.903089986991944
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,Ki,'=',513.0,nM,6.29,198.27,CHEMBL1909046,6.289882634888183
CHEMBL610766,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2C,Ki,'=',19.0,nM,7.72,385.25,CHEMBL1152507,7.721246399047171
CHEMBL196760,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCN4C5CCC4[C@@H](C(=O)OC)[C@@H](c4ccc(Cl)c(Cl)c4)C5)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,Ki,'=',91.0,nM,7.04,1011.10,CHEMBL3286311,7.040958607678906
CHEMBL1173751,CCOC(=O)[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',7.943,nM,8.1,314.21,CHEMBL1177725,8.100015437450608
CHEMBL1172919,COC[C@@H]1[C@@H]2CCNC[C@]12c1ccc(Cl)c(Cl)c1,Ki,'=',63.1,nM,7.2,286.20,CHEMBL1177725,7.199970640755866
CHEMBL1169912,CCC[C@H]1CNCCN1c1ccc2[nH]ncc2c1,Ki,'=',31.62,nM,7.5,244.34,CHEMBL1177766,7.50003813440381
CHEMBL1170210,Clc1cc(N2CCNCC2Cc2ccccc2)cc2cc[nH]c12,Ki,'=',12.59,nM,7.9,325.84,CHEMBL1177766,7.899974269892137
CHEMBL1173086,COC[C@@]12CNC[C@@H](OC)[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',1584.89,nM,5.8,316.23,CHEMBL1177725,5.800000874803203
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,Ki,'=',951.0,nM,6.02,296.41,CHEMBL1909046,6.021819483062586
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,Ki,'=',380.0,nM,6.42,301.39,CHEMBL1909046,6.42021640338319
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',264.0,nM,6.58,303.36,CHEMBL1133189,6.578396073130169
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,Ki,'=',396.0,nM,6.4,373.95,CHEMBL1909046,6.402304814074488
CHEMBL1947088,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2C/C(I)=C/C(F)(F)F,Ki,'=',188.0,nM,6.73,493.31,CHEMBL1944569,6.72584215073632
CHEMBL119605,CNCC[C@H](Oc1cccc2c(O)c(OC)ccc12)c1cccs1,Ki,'=',920.0,nM,6.04,343.45,CHEMBL1149199,6.036212172654444
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Ki,'=',2415.0,nM,5.62,381.69,CHEMBL1909046,5.617082864912469
CHEMBL1084033,Fc1ccc(C(Cc2ccccc2OC(F)(F)F)N2CCNCC2)cc1,Ki,'=',30.0,nM,7.52,368.37,CHEMBL1155538,7.522878745280337
CHEMBL575899,Fc1ccccc1COc1ccccc1N1CCNCC1,Ki,'=',526.0,nM,6.28,286.35,CHEMBL1154653,6.279014255846261
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,Ki,'=',3.4,nM,8.47,266.39,CHEMBL1155515,8.468521082957745
CHEMBL214335,COc1ccccc1CC(c1ccccc1)N1CCNCC1,Ki,'=',18.0,nM,7.75,296.41,CHEMBL1155538,7.7447274948966935
CHEMBL1172744,COC[C@@]12CNCC[C@]1(c1ccc3ccccc3c1)C2,Ki,'=',10.0,nM,8.0,267.37,CHEMBL1177725,8.0
CHEMBL1076586,O=C(c1ccc(-c2ccccc2)cc1)N1CCN(C(=O)c2ccc3cc[nH]c3c2)CC1,Ki,'<',10000.0,nM,,409.49,CHEMBL1154934,5.0
CHEMBL1082211,C[C@H]1CN(C(=O)c2ccc(-c3ccccc3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,Ki,'<',10000.0,nM,,423.52,CHEMBL1154934,5.0
CHEMBL463389,CCCC1(c2ccc3[nH]ccc3c2)CCNC1,Ki,'=',71.0,nM,7.15,228.34,CHEMBL1152295,7.1487416512809245
CHEMBL513258,Fc1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,Ki,'=',7.0,nM,8.15,294.37,CHEMBL1152295,8.154901959985743
CHEMBL590615,Fc1cccc(CCNC23OC4C5C6CC(C7C6C4C72)C53)c1,Ki,'<',10000.0,nM,,297.37,CHEMBL1153172,5.0
CHEMBL1224563,O=C(c1cc(F)c2[nH]ccc2c1)C1(Cc2ccccc2)CCNC1,Ki,'=',10.0,nM,8.0,322.38,CHEMBL1221322,8.0
CHEMBL4227444,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1,Ki,'=',1.5,nM,8.82,291.39,CHEMBL4219032,8.823908740944319
CHEMBL22183,Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,Ki,'=',325.0,nM,6.49,272.42,CHEMBL1152212,6.488116639021126
CHEMBL201960,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,Ki,'=',195.0,nM,6.71,245.37,CHEMBL1138144,6.709965388637482
CHEMBL372378,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCOC(=O)[C@@H]4C5CCC(C[C@@H]4c4ccc(Cl)c(Cl)c4)N5C)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,Ki,'=',177.0,nM,6.75,1011.10,CHEMBL1141227,6.752026733638194
CHEMBL3663908,Cc1ccc(C2CN(C)Cc3ccccc32)s1,Ki,'=',488.0,nM,6.31,243.38,CHEMBL3638841,6.311580177997289
CHEMBL3084927,O=C(/C=C/c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',577.0,nM,6.24,459.54,CHEMBL1130275,6.238824186844268
CHEMBL311347,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,Ki,'=',36.0,nM,7.44,385.25,CHEMBL1149321,7.443697499232712
CHEMBL261465,CCc1ccccc1Oc1cc(C)ncc1CNC,Ki,'=',366.0,nM,6.44,256.35,CHEMBL1144031,6.436518914605589
CHEMBL14257,COC(=O)C1C2CCC(CC1c1ccc(C=C(Br)Br)cc1)N2,Ki,'=',5.6,nM,8.25,429.15,CHEMBL1149321,8.2518119729938
CHEMBL356750,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',130.0,nM,6.89,306.24,CHEMBL1133565,6.886056647693163
CHEMBL121027,CN(CCOC(c1ccccc1)c1ccccc1)CCN(C)CCc1ccc(F)cc1,Ki,'=',370.0,nM,6.43,420.57,CHEMBL1132179,6.431798275933005
CHEMBL2112594,O=C(CCc1ccccc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,Ki,'=',545.0,nM,6.26,438.52,CHEMBL1132179,6.2636034977233574
CHEMBL294733,COC(=O)C1C(c2cccc(-c3ccccc3)c2)CC2CCC1N2C,Ki,'=',1360.0,nM,5.87,335.45,CHEMBL1147545,5.866461091629782
CHEMBL133868,CC(N)Cc1c[nH]c2ccc3c(c12)CCCO3,Ki,'<',30000.0,nM,,230.31,CHEMBL1145094,4.522878745280337
CHEMBL223058,CNC[C@@H](O)CN1c2ccccc2CCc2ccccc21,Ki,'=',8.29,nM,8.08,282.39,CHEMBL1145526,8.081445469449726
CHEMBL398370,COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]1c1ccc(I)cc1)N2,Ki,'=',1.98,nM,8.7,371.22,CHEMBL1148010,8.703334809738468
CHEMBL376899,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccccc1)N2C,Ki,'=',271.0,nM,6.57,259.35,CHEMBL1149262,6.567030709125595
CHEMBL2432054,CN(CCCc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,Ki,'=',8533.0,nM,5.07,325.43,CHEMBL2429832,5.068898254367361
CHEMBL1643900,Fc1cccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)c1,Ki,'=',3623.0,nM,5.44,283.39,CHEMBL2429832,5.440931665965463
CHEMBL3752900,C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12,Ki,'=',630.96,nM,6.2,274.80,CHEMBL3751848,6.199998172182031
CHEMBL3754496,C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12,Ki,'=',1995.26,nM,5.7,258.34,CHEMBL3751848,5.700000503883016
CHEMBL796,COC(=O)C(c1ccccc1)C1CCCCN1,Ki,'=',340.0,nM,6.47,233.31,CHEMBL3351632,6.468521082957745
CHEMBL324269,CN(C)C[C@H]1C2CCC(C2)[C@@H]1c1ccc2cc(F)ccc2c1,Ki,'=',385.0,nM,6.42,297.42,CHEMBL1136239,6.414539270491499
CHEMBL463431,COc1ccc(C2=NN(CCCCCBr)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,Ki,'=',39119.0,nM,4.41,435.36,CHEMBL1152596,4.4076122556235156
CHEMBL1080787,CC(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,Ki,'=',21.0,nM,7.68,315.24,CHEMBL1155538,7.6777807052660805
CHEMBL467094,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,Ki,'<',10000.0,nM,,339.39,CHEMBL1153197,5.0
CHEMBL3704750,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',1.0,nM,9.0,401.38,CHEMBL3638905,9.0
CHEMBL3323097,CN1Cc2ccccc2C(c2cc3ccccc3s2)C1,Ki,'=',37.9,nM,7.42,279.41,CHEMBL3638841,7.421360790031928
CHEMBL1645596,c1ccc(Oc2ccccc2OC2CNC2)cc1,Ki,'=',1640.0,nM,5.79,241.29,CHEMBL1641456,5.785156151952302
CHEMBL1645604,Cc1cccc(Cl)c1Oc1cccc(F)c1OC1CNC1,Ki,'=',433.0,nM,6.36,307.75,CHEMBL1641456,6.363512103646634
CHEMBL1645613,Fc1cccc(Oc2ccccc2Cl)c1OC1CCNC1,Ki,'=',192.0,nM,6.72,307.75,CHEMBL1641456,6.716698771296451
CHEMBL3663914,CN1Cc2cc(CN3CCOCC3)ccc2C(c2cc3ccccc3s2)C1,Ki,'=',12.6,nM,7.9,378.54,CHEMBL3638841,7.8996294548824375
CHEMBL1645601,Cc1cccc(F)c1Oc1cccc(F)c1OC1CNC1,Ki,'=',116.0,nM,6.94,291.30,CHEMBL1641456,6.935542010773082
CHEMBL1645614,Cc1cccc(F)c1Oc1cccc(F)c1OC1CCNC1,Ki,'=',328.0,nM,6.48,305.32,CHEMBL1641456,6.484126156288321
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',1257.0,nM,5.9,303.36,CHEMBL2390840,5.900664722314042
CHEMBL4066784,Cc1cccc(Cl)c1-c1nc(CN2CCC(C(=O)NCCCN3C[C@H](C)C[C@H](C)C3)CC2)c(C)o1,Ki,'=',1289.0,nM,5.89,501.12,CHEMBL4038306,5.889747082646597
CHEMBL3323101,CN1Cc2ccccc2C(c2ccc3[nH]ccc3c2)C1,Ki,'=',5.8,nM,8.24,262.36,CHEMBL3638841,8.236572006437063
CHEMBL106939,CN(C)Cc1ccccc1Sc1ccc(C#N)cc1N,Ki,'<',1000.0,nM,,283.40,CHEMBL1137220,6.0
CHEMBL3085025,CN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccccc1)c1ccc(Cl)cc1)C2,Ki,'=',3170.0,nM,5.5,340.90,CHEMBL1141240,5.498940737782249
CHEMBL4642292,Cc1nccc2c1C(C)(C)Nc1cc(Br)ccc1-2,Ki,'<',10000.0,nM,,303.20,CHEMBL4610098,5.0
CHEMBL219224,CC(c1ccc(Cl)cc1)C1CCCCN1,Ki,'=',360.0,nM,6.44,223.75,CHEMBL1139231,6.443697499232712
CHEMBL107077,COc1ccc(Sc2ccccc2CN(C)C)c(N)c1,Ki,'=',1992.0,nM,5.7,288.42,CHEMBL1133614,5.70071066591232
CHEMBL3323099,CN1Cc2ccccc2C(c2cccc3sccc23)C1,Ki,'=',10.3,nM,7.99,279.41,CHEMBL3638841,7.987162775294828
CHEMBL387117,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1C,Ki,'=',190.0,nM,6.72,314.30,CHEMBL1139231,6.721246399047171
CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,Ki,'=',4591.0,nM,5.34,270.21,CHEMBL1909046,5.338092707233979
CHEMBL4227753,C#Cc1ccc([C@H]2CN3CCC[C@H]3c3ccccc32)cc1,Ki,'=',227.0,nM,6.64,273.38,CHEMBL4219032,6.6439741428068775
CHEMBL1173085,COC[C@@]12CNC[C@H](OC)[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',1258.93,nM,5.9,316.23,CHEMBL1177725,5.899998417198648
CHEMBL608151,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,Ki,'=',0.5012,nM,9.3,286.20,CHEMBL1177725,9.299988937677888
CHEMBL3704756,CCOc1ccc(C2(CC(C)CCNCCCC(N)=O)CCC2)cc1,Ki,'<',10000.0,nM,,346.52,CHEMBL3638905,5.0
CHEMBL1940402,OC1(c2ccc(Cl)cc2)CCN(CCCCc2ccc(F)cc2)CC1,Ki,'=',1225.0,nM,5.91,361.89,CHEMBL3352364,5.911863911299449
CHEMBL1940403,OC1(c2ccc(Cl)cc2)CCN(CCCSc2ccc(F)cc2)CC1,Ki,'=',2249.0,nM,5.65,379.93,CHEMBL3352364,5.648010544564368
CHEMBL173861,CN(C)C[C@H]1C2CCC(CC2)[C@H]1c1ccc(Cl)c(Cl)c1,Ki,'=',44.0,nM,7.36,312.28,CHEMBL1641373,7.356547323513812
CHEMBL260823,Fc1ccc(O[C@H](c2ccccc2)[C@H]2CNCCO2)c(Cl)c1,Ki,'=',830.0,nM,6.08,321.78,CHEMBL1144811,6.080921907623926
CHEMBL3704749,CCOc1ccc(C2(C(CC(C)C)NCCOC(=O)CC)CCC2)cc1,Ki,'=',2340.0,nM,5.63,361.53,CHEMBL3886623,5.6307841425898575
CHEMBL3704756,CCOc1ccc(C2(CC(C)CCNCCCC(N)=O)CCC2)cc1,Ki,'<',10000.0,nM,,346.52,CHEMBL3886623,5.0
CHEMBL4227100,COC[C@H]1CN[C@@H]2CC[C@@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',3.162,nM,8.5,300.23,CHEMBL4219032,8.500038134403809
CHEMBL4224830,Clc1ccc(C2CCNCC23CCOCC3)cc1Cl,Ki,'=',3.981,nM,8.4,300.23,CHEMBL4219032,8.400007822415901
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',1770.0,nM,5.75,303.36,CHEMBL1133662,5.752026733638194
CHEMBL3704750,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',13.4,nM,7.87,401.38,CHEMBL3638905,7.872895201635193
CHEMBL3704751,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(OCC)cc2)CCC1,Ki,'=',1924.0,nM,5.72,376.54,CHEMBL3638905,5.715794932298206
CHEMBL3663911,COc1cccc2cc(C3CN(C)Cc4ccccc43)oc12,Ki,'=',22.0,nM,7.66,293.37,CHEMBL3638841,7.657577319177793
CHEMBL3663915,COc1c(C2CN(C)Cc3ccccc32)ccc2sccc12,Ki,'=',24.5,nM,7.61,309.43,CHEMBL3638841,7.610833915635467
CHEMBL360328,C[C@H]1CNCCc2ccc(Cl)cc21,Ki,'<',10000.0,nM,,195.69,CHEMBL1153382,5.0
CHEMBL569465,CCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,Ki,'=',1171.0,nM,5.93,267.80,CHEMBL1156106,5.931443104927637
CHEMBL3640036,CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(OCC)cc2)CCC1,Ki,'=',25.0,nM,7.6,374.57,CHEMBL3638905,7.6020599913279625
CHEMBL3663917,CN1Cc2cc(-c3cccnn3)ccc2C(c2ccc3sccc3c2)C1,Ki,'=',1.4,nM,8.85,357.48,CHEMBL3638841,8.853871964321762
CHEMBL338115,COc1ccc2[nH]c3c(c2c1)CCN=C3C,Ki,'<',4100.0,nM,,214.27,CHEMBL1144986,5.3872161432802645
CHEMBL1224090,CC(C)CC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,Ki,'=',2.512,nM,8.6,280.80,CHEMBL1221322,8.599980364934842
CHEMBL141741,CNCCC(Oc1cccc2ccccc12)c1ccccc1C,Ki,'=',110.0,nM,6.96,305.42,CHEMBL1136501,6.958607314841775
CHEMBL3913012,CN1Cc2ccccc2C(c2ccc3[nH]ncc3c2)C1Cl,Ki,'=',2.6,nM,8.59,297.79,CHEMBL3638841,8.585026652029182
CHEMBL550469,N#Cc1ccccc1CN(c1ccc2[nH]ccc2c1)C1CCNCC1,Ki,'=',6.31,nM,8.2,330.44,CHEMBL1153074,8.199970640755867
CHEMBL553224,CNC[C@@H]1C[C@@]1(Oc1cccc2ccccc12)c1cccs1.Cl,Ki,'=',4.16,nM,8.38,345.90,CHEMBL1153544,8.380906669373257
CHEMBL476527,CC(C)C(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,Ki,'=',63.0,nM,7.2,314.35,CHEMBL1155858,7.200659450546418
